"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"484",0.3130548,0.04055518,0,0.28,0.29,0.43
"485",0.4095918,0.03200861,0,0.36,0.26,0.38
"486",0.2832993,0.03896063,0,0.34,0.26,0.4
"487",0.288955,0.04883771,0,0.36,0.23,0.41
"488",0.2323673,0.05813934,0,0.37,0.25,0.38
"489",0.3524362,0.02123437,0,0.47,0.14,0.39
"490",0.3716064,0.02768475,0,0.37,0.16,0.47
"491",0.3252015,0.05321719,0,0.34,0.29,0.37
"492",0.4626015,0.03373865,0,0.37,0.15,0.48
"493",0.3746832,0.07005204,0,0.25,0.27,0.48
"494",0.5254897,0.02192437,0,0.48,0.07,0.45
"495",0.3985423,0.05204028,0,0.28,0.25,0.47
"496",0.4532198,0.05061097,0,0.28,0.22,0.5
"497",0.3361467,0.03577058,0,0.34,0.2,0.46
"498",0.541932,0.04312796,0,0.29,0.2,0.51
"499",0.4427195,0.03613778,0,0.33,0.17,0.5
"500",0.4489715,0.0266526,0,0.38,0.17,0.45
"501",0.4878234,0.049841897,0,0.24,0.22,0.54
"502",0.3996551,0.033075764,0,0.31,0.16,0.53
"503",0.3468874,0.072571902,0,0.3,0.28,0.42
"504",0.4165579,0.047921304,0,0.24,0.29,0.47
"505",0.2629225,0.057737769,0,0.28,0.27,0.45
"506",0.3857421,0.007837886,0,0.46,0.11,0.43
"507",0.4510037,0.02768984,0,0.42,0.14,0.44
"508",0.4689302,0.030288711,0,0.38,0.16,0.46
"509",0.4720581,0.059027325,0,0.26,0.23,0.51
"510",0.3727345,0.071003206,0,0.28,0.3,0.42
"511",0.3558887,0.025269607,0,0.36,0.23,0.41
"512",0.1674406,0.042715868,0,0.38,0.26,0.36
"513",0.4120937,0.009342111,0,0.49,0.11,0.4
"514",0.4021064,0.021795243,0,0.5,0.11,0.39
"515",0.4129982,0.047490827,0,0.32,0.22,0.46
"516",0.3967409,0.046878106,0,0.38,0.19,0.43
"517",0.4712365,0.028326713,0,0.34,0.22,0.44
"518",0.3384194,0.035735693,0,0.48,0.12,0.4
"519",0.4043123,0.04267459,0,0.32,0.19,0.49
"520",0.4995751,0.033775637,0,0.32,0.21,0.47
"521",0.3544817,0.05262155,0,0.34,0.24,0.42
"522",0.2386857,0.06119093,0,0.25,0.28,0.47
"523",0.4571505,0.04274388,0,0.32,0.26,0.42
"524",0.4094672,0.01680218,0,0.47,0.12,0.41
"525",0.3716489,0.0308911,0,0.46,0.2,0.34
"526",0.5207426,0.02060834,0,0.29,0.17,0.54
"527",0.4616362,0.03756977,0,0.31,0.2,0.49
"528",0.4831132,0.04711281,0,0.3,0.2,0.5
"529",0.3501692,0.0648431,0,0.23,0.27,0.5
"530",0.4135617,0.02492606,0,0.35,0.27,0.38
"531",0.1938304,0.05350193,0,0.35,0.26,0.39
"532",0.3784845,0.06015356,0,0.33,0.22,0.45
"533",0.2602615,0.04666619,0,0.37,0.26,0.37
"534",0.3957342,0.04875142,0,0.31,0.23,0.46
"535",0.3148223,0.07043244,0,0.32,0.28,0.4
"536",0.388707,0.04298865,0,0.31,0.21,0.48
"537",0.4197558,0.02080935,0,0.41,0.19,0.4
"538",0.4021694,0.03580443,0,0.41,0.16,0.43
"539",0.4205636,0.01191874,0,0.41,0.13,0.46
"540",0.4320755,0.04138936,0,0.41,0.19,0.4
"541",0.4465885,0.02323412,0,0.4,0.12,0.48
"542",0.395972,0.05675028,0,0.3,0.27,0.43
"543",0.3232415,0.04125595,0,0.31,0.24,0.45
"544",0.4133443,0.05670175,0,0.28,0.22,0.5
"545",0.3408227,0.04686657,0,0.34,0.25,0.41
"546",0.367521,0.02333883,0,0.45,0.17,0.38
"547",0.2383451,0.04726392,0,0.36,0.26,0.38
"548",0.3769713,0.05360183,0,0.34,0.22,0.44
"549",0.3904676,0.03213572,0,0.26,0.23,0.51
"550",0.3936339,0.02964124,0,0.43,0.16,0.41
"551",0.4316067,0.04215357,0,0.34,0.22,0.44
"552",0.370051,0.05934288,0,0.28,0.3,0.42
"553",0.3663362,0.03798262,0,0.34,0.21,0.45
"554",0.3698282,0.02655773,0,0.44,0.17,0.39
"555",0.2373643,0.05251115,0,0.36,0.31,0.33
"556",0.3994466,0.02922786,0,0.32,0.13,0.55
"557",0.3984938,0.01232996,0,0.48,0.1,0.42
"558",0.4426132,0.06247074,0,0.24,0.27,0.49
"559",0.4040891,0.040139,0,0.34,0.21,0.45
"560",0.2575075,0.04959339,0,0.31,0.34,0.35
"561",0.4404956,0.0379462,0,0.36,0.2,0.44
"562",0.5307994,0.02765243,0,0.38,0.12,0.5
"563",0.3927979,0.02680071,0,0.44,0.22,0.34
"564",0.2008985,0.06321089,0,0.37,0.25,0.38
"565",0.4186793,0.03064505,0,0.27,0.21,0.52
"566",0.3031351,0.03540339,0,0.41,0.2,0.39
"567",0.3002558,0.04484557,0,0.28,0.29,0.43
"568",0.3672165,0.08376469,0,0.25,0.27,0.48
"569",0.3307788,0.01596674,0,0.49,0.13,0.38
"570",0.5024259,0.03943019,0,0.34,0.14,0.52
"571",0.4369777,0.03800326,0,0.27,0.22,0.51
"572",0.4486277,0.03281206,0,0.37,0.15,0.48
"573",0.3726778,0.03552081,0,0.34,0.19,0.47
"574",0.3825471,0.01460325,0,0.51,0.14,0.35
"575",0.2548705,0.04054557,0,0.39,0.2,0.41
"576",0.4321065,0.06010305,0,0.31,0.19,0.5
"577",0.4702218,0.05567985,0,0.29,0.27,0.44
"578",0.428141,0.02053939,0,0.39,0.15,0.46
"579",0.3597839,0.01389421,0,0.48,0.16,0.36
"580",0.3227066,0.0273267,0,0.45,0.18,0.37
"581",0.2906623,0.02933924,0,0.39,0.2,0.41
"582",0.3723076,0.0466595,0,0.28,0.24,0.48
"583",0.3384362,0.02134612,0,0.48,0.19,0.33
"584",0.4121354,0.04336806,0,0.38,0.16,0.46
"585",0.444644,0.04526396,0,0.32,0.16,0.52
"586",0.4301742,0.03858572,0,0.33,0.15,0.52
"587",0.3519361,0.04577298,0,0.34,0.22,0.44
"588",0.3287686,0.05078051,0,0.4,0.22,0.38
"589",0.3652475,0.06702431,0,0.3,0.26,0.44
"590",0.3994751,0.05482189,0,0.37,0.25,0.38
"591",0.3631371,0.03366886,0,0.45,0.15,0.4
"592",0.4287332,0.03775838,0,0.37,0.22,0.41
"593",0.3005943,0.0328921,0,0.47,0.17,0.36
"594",0.3386892,0.02473572,0,0.4,0.22,0.38
"595",0.5237802,0.01682345,0,0.37,0.16,0.47
"596",0.515709,0.02450924,0,0.33,0.15,0.52
"597",0.4593873,0.03422705,0,0.32,0.19,0.49
"598",0.4330012,0.03221946,0,0.39,0.14,0.47
"599",0.4142645,0.04239883,0,0.34,0.17,0.49
"600",0.4236606,0.01882716,0,0.46,0.14,0.4
"601",0.4872833,0.009039598,0,0.43,0.13,0.44
"602",0.5305433,0.010453485,0,0.43,0.12,0.45
"603",0.3562754,0.043505121,0,0.29,0.23,0.48
"604",0.5375009,0.023155411,0,0.34,0.18,0.48
"605",0.3620947,0.033059726,0,0.4,0.17,0.43
"606",0.4169027,0.054838468,0,0.28,0.22,0.5
"607",0.423674,0.025505685,0,0.31,0.25,0.44
"608",0.3539998,0.055372729,0,0.39,0.23,0.38
"609",0.3295935,0.038272386,0,0.42,0.2,0.38
"610",0.2697393,0.037770313,0,0.38,0.23,0.39
"611",0.3359079,0.06161432,0,0.26,0.26,0.48
"612",0.4614286,0.02463708,0,0.39,0.1,0.51
"613",0.2897807,0.01344396,0,0.54,0.14,0.32
"614",0.3010594,0.03215769,0,0.39,0.24,0.37
"615",0.3119664,0.01018029,0,0.54,0.1,0.36
"616",0.4222924,0.02702232,0,0.33,0.14,0.53
"617",0.2754995,0.02717167,0,0.39,0.23,0.38
"618",0.4209391,0.01941121,0,0.44,0.1,0.46
"619",0.3439373,0.0588531,0,0.27,0.26,0.47
"620",0.4559732,0.01838615,0,0.36,0.12,0.52
"621",0.4987397,0.062725288,0,0.32,0.14,0.54
"622",0.5705454,0.013340925,0,0.35,0.12,0.53
"623",0.3955951,0.013305288,0,0.46,0.09,0.45
"624",0.4389866,0.025118766,0,0.42,0.15,0.43
"625",0.444396,0.028948946,0,0.33,0.24,0.43
"626",0.4555624,0.042318142,0,0.25,0.23,0.52
"627",0.3195973,0.009842026,0,0.52,0.12,0.36
"628",0.4358166,0.015988424,0,0.38,0.14,0.48
"629",0.4361909,0.052366611,0,0.27,0.21,0.52
"630",0.2733492,0.074458068,0,0.3,0.3,0.4
"631",0.4940026,0.02751395,0,0.36,0.17,0.47
"632",0.4358593,0.04304271,0,0.29,0.2,0.51
"633",0.4454071,0.0351894,0,0.3,0.25,0.45
"634",0.4488575,0.0336538,0,0.33,0.22,0.45
"635",0.3687295,0.0152428,0,0.31,0.19,0.5
"636",0.3527036,0.02940695,0,0.46,0.16,0.38
"637",0.3612174,0.03742216,0,0.41,0.23,0.36
"638",0.4186718,0.01728383,0,0.44,0.17,0.39
"639",0.3797921,0.01421339,0,0.52,0.12,0.36
"640",0.2283935,0.04311832,0,0.37,0.24,0.39
"641",0.3406163,0.03637527,0,0.38,0.22,0.4
"642",0.338471,0.0314933,0,0.35,0.25,0.4
"643",0.3368994,0.02577926,0,0.42,0.21,0.37
"644",0.4276714,0.02385643,0,0.4,0.21,0.39
"645",0.4375123,0.06349456,0,0.27,0.22,0.51
"646",0.4057726,0.03319677,0,0.38,0.17,0.45
"647",0.3244707,0.05375993,0,0.28,0.26,0.46
"648",0.2745412,0.05313109,0,0.3,0.29,0.41
"649",0.3078842,0.0476883,0,0.26,0.25,0.49
"650",0.4742062,0.02070605,0,0.4,0.15,0.45
"651",0.3438347,0.11514603,0,0.18,0.27,0.55
"652",0.3826475,0.01703527,0,0.51,0.14,0.35
"653",0.5381277,0.02962277,0,0.35,0.12,0.53
"654",0.5309974,0.04252883,0,0.28,0.15,0.57
"655",0.3619991,0.05251634,0,0.35,0.22,0.43
"656",0.3277331,0.08651482,0,0.24,0.33,0.43
"657",0.3802055,0.03732555,0,0.34,0.23,0.43
"658",0.4068838,0.0581951,0,0.19,0.31,0.5
"659",0.2885163,0.08746946,0,0.22,0.31,0.47
"660",0.3157168,0.06012801,0,0.24,0.34,0.42
"661",0.3657642,0.047959612,0,0.31,0.3,0.39
"662",0.3298991,0.050178329,0,0.34,0.28,0.38
"663",0.430127,0.009917475,0,0.45,0.08,0.47
"664",0.2632232,0.028009344,0,0.47,0.21,0.32
"665",0.3748928,0.039130447,0,0.34,0.2,0.46
"666",0.4976661,0.010216787,0,0.47,0.07,0.46
"667",0.4181725,0.021448558,0,0.49,0.15,0.36
"668",0.2598934,0.037631673,0,0.39,0.26,0.35
"669",0.3567446,0.029581259,0,0.4,0.23,0.37
"670",0.3463235,0.023687347,0,0.46,0.09,0.45
"671",0.4255623,0.05078207,0,0.23,0.26,0.51
"672",0.2796652,0.04625964,0,0.31,0.27,0.42
"673",0.4773245,0.02140429,0,0.39,0.13,0.48
"674",0.3549024,0.0130356,0,0.43,0.09,0.48
"675",0.3562996,0.06734267,0,0.25,0.22,0.53
"676",0.3936934,0.06404637,0,0.27,0.24,0.49
"677",0.5214236,0.02637904,0,0.35,0.16,0.49
"678",0.3638097,0.01069319,0,0.45,0.14,0.41
"679",0.4497248,0.0331957,0,0.37,0.13,0.5
"680",0.3733404,0.07815778,0,0.28,0.24,0.48
"681",0.3082355,0.03627378,0,0.31,0.26,0.43
"682",0.3673444,0.01709259,0,0.46,0.14,0.4
"683",0.372492,0.05437554,0,0.39,0.23,0.38
"684",0.4242194,0.0340185,0,0.3,0.21,0.49
"685",0.4702307,0.02891363,0,0.34,0.18,0.48
"686",0.329071,0.0345583,0,0.43,0.18,0.39
"687",0.4092666,0.0209965,0,0.39,0.14,0.47
"688",0.3633336,0.03022059,0,0.42,0.17,0.41
"689",0.3886416,0.0172855,0,0.4,0.17,0.43
"690",0.264402,0.04651611,0,0.38,0.22,0.4
"691",0.438555,0.03271461,0,0.36,0.17,0.47
"692",0.4226516,0.03941919,0,0.33,0.2,0.47
"693",0.3880864,0.02007249,0,0.5,0.14,0.36
"694",0.3882963,0.03699553,0,0.34,0.2,0.46
"695",0.4400628,0.02229558,0,0.41,0.15,0.44
"696",0.419981,0.04621952,0,0.3,0.19,0.51
"697",0.3737614,0.01899329,0,0.42,0.17,0.41
"698",0.4321796,0.02318487,0,0.31,0.18,0.51
"699",0.3803961,0.02957898,0,0.32,0.25,0.43
"700",0.4003907,0.049661,0,0.37,0.23,0.4
"701",0.5516712,0.03970268,0,0.26,0.18,0.56
"702",0.5267783,0.03643668,0,0.26,0.19,0.55
"703",0.302648,0.01081551,0,0.48,0.12,0.4
"704",0.4324712,0.05152448,0,0.31,0.28,0.41
"705",0.3444744,0.03834292,0,0.3,0.21,0.49
"706",0.2557577,0.053171,0,0.34,0.29,0.37
"707",0.5013797,0.05680961,0,0.25,0.23,0.52
"708",0.3936689,0.02718504,0,0.39,0.18,0.43
"709",0.4346768,0.03288372,0,0.34,0.24,0.42
"710",0.3728559,0.04142188,0,0.45,0.18,0.37
"711",0.3433996,0.057171767,0,0.25,0.27,0.48
"712",0.5410045,0.027797678,0,0.36,0.16,0.48
"713",0.4118242,0.038147156,0,0.35,0.21,0.44
"714",0.3777229,0.059974853,0,0.3,0.21,0.49
"715",0.3682922,0.043398117,0,0.29,0.22,0.49
"716",0.4407871,0.039415067,0,0.35,0.24,0.41
"717",0.4820083,0.008917058,0,0.49,0.11,0.4
"718",0.2773937,0.064765716,0,0.32,0.28,0.4
"719",0.3710292,0.065266579,0,0.24,0.29,0.47
"720",0.3917022,0.00587768,0,0.52,0.07,0.41
"721",0.37741559,0.009468531,0,0.49,0.07,0.44
"722",0.07776193,0.177181643,0,0.03,0.54,0.43
"723",0.48880912,0.015521535,0,0.42,0.15,0.43
"724",0.49490587,0.001605153,0,0.55,0,0.45
"725",0.01707971,0.153700615,0,0.09,0.49,0.42
"726",0.40561527,0.0126649,0,0.49,0.09,0.42
"727",0.33744808,0.055649752,0,0.33,0.25,0.42
"728",0.42523797,0.032616747,0,0.38,0.21,0.41
"729",0.37841746,0.077503371,0,0.19,0.38,0.43
"730",0.01190696,0.148903881,0,0.1,0.49,0.41
"731",0.4558292,0.02585912,0,0.38,0.13,0.49
"732",0.3581657,0.041951,0,0.25,0.29,0.46
"733",0.4078684,0.03597976,0,0.36,0.18,0.46
"734",0.3399524,0.04049864,0,0.37,0.24,0.39
"735",0.5130835,0.01774316,0,0.41,0.11,0.48
"736",0.2762349,0.07173036,0,0.36,0.24,0.4
"737",0.3436118,0.05429157,0,0.33,0.26,0.41
"738",0.4389042,0.01907223,0,0.43,0.17,0.4
"739",0.3298864,0.02835027,0,0.42,0.17,0.41
"740",0.2914612,0.01808506,0,0.53,0.15,0.32
"741",0.4259599,0.01358973,0,0.4,0.16,0.44
"742",0.4649891,0.02479247,0,0.28,0.19,0.53
"743",0.2824696,0.01704384,0,0.45,0.19,0.36
"744",0.345047,0.02860328,0,0.36,0.23,0.41
"745",0.5430143,0.06166919,0,0.28,0.19,0.53
"746",0.4514856,0.03301136,0,0.33,0.21,0.46
"747",0.4086057,0.03524747,0,0.3,0.18,0.52
"748",0.3120737,0.04218026,0,0.44,0.25,0.31
"749",0.4010903,0.01608137,0,0.41,0.16,0.43
"750",0.3146541,0.03459492,0,0.39,0.24,0.37
"751",0.3239945,0.0233133,0,0.41,0.23,0.36
"752",0.3872208,0.01982879,0,0.4,0.12,0.48
"753",0.2999736,0.03008112,0,0.42,0.22,0.36
"754",0.4798663,0.03859696,0,0.33,0.18,0.49
"755",0.3094639,0.02194413,0,0.38,0.21,0.41
"756",0.3885639,0.05917313,0,0.33,0.2,0.47
"757",0.3357219,0.04859346,0,0.35,0.22,0.43
"758",0.4116023,0.03795436,0,0.35,0.17,0.48
"759",0.2969112,0.03241805,0,0.42,0.21,0.37
"760",0.3986699,0.04418133,0,0.36,0.23,0.41
"761",0.352806,0.01155199,0,0.47,0.18,0.35
"762",0.4128671,0.03471327,0,0.36,0.27,0.37
"763",0.2752809,0.02388276,0,0.5,0.19,0.31
"764",0.3223184,0.01612928,0,0.54,0.12,0.34
"765",0.2813599,0.05057573,0,0.31,0.26,0.43
"766",0.5035231,0.05171159,0,0.25,0.25,0.5
"767",0.4865633,0.01800967,0,0.36,0.12,0.52
"768",0.5166492,0.01932686,0,0.31,0.17,0.52
"769",0.3011361,0.01384325,0,0.49,0.12,0.39
"770",0.3723932,0.03610643,0,0.38,0.25,0.37
"771",0.5157003,0.07689819,0,0.26,0.2,0.54
"772",0.4222898,0.04125601,0,0.49,0.13,0.38
"773",0.3330386,0.07037715,0,0.24,0.28,0.48
"774",0.3297438,0.05532257,0,0.24,0.28,0.48
"775",0.4243237,0.07115315,0,0.22,0.26,0.52
"776",0.4096925,0.04556108,0,0.3,0.19,0.51
"777",0.349233,0.0281361,0,0.38,0.21,0.41
"778",0.4125689,0.03969555,0,0.36,0.27,0.37
"779",0.4878434,0.03354698,0,0.3,0.16,0.54
"780",0.6034957,0.01607076,0,0.34,0.13,0.53
"781",0.4177467,0.06223379,0,0.3,0.3,0.4
"782",0.4301066,0.01281829,0,0.48,0.09,0.43
"783",0.4332053,0.06346488,0,0.23,0.25,0.52
"784",0.3649547,0.05701576,0,0.29,0.27,0.44
"785",0.4208618,0.02067512,0,0.38,0.11,0.51
"786",0.3153475,0.0578529,0,0.33,0.26,0.41
"787",0.4461853,0.03355727,0,0.27,0.19,0.54
"788",0.5332409,0.02580914,0,0.34,0.19,0.47
"789",0.3715831,0.07832846,0,0.24,0.29,0.47
"790",0.4357832,0.01940805,0,0.45,0.13,0.42
"791",0.3137129,0.022599845,0,0.49,0.17,0.34
"792",0.355326,0.051164504,0,0.29,0.28,0.43
"793",0.3802866,0.055819094,0,0.29,0.25,0.46
"794",0.505067,0.016011185,0,0.41,0.08,0.51
"795",0.2462817,0.081774976,0,0.28,0.29,0.43
"796",0.3818487,0.042427203,0,0.34,0.27,0.39
"797",0.3742209,0.078882964,0,0.28,0.3,0.42
"798",0.3355194,0.007126479,0,0.54,0.08,0.38
"799",0.5193387,0.045030813,0,0.34,0.17,0.49
"800",0.4745078,0.0121338,0,0.41,0.09,0.5
"801",0.3188558,0.0358308,0,0.33,0.26,0.41
"802",0.3802444,0.05296809,0,0.29,0.23,0.48
"803",0.4094743,0.03436742,0,0.34,0.23,0.43
"804",0.313211,0.07138615,0,0.26,0.25,0.49
"805",0.4505287,0.01296395,0,0.44,0.09,0.47
"806",0.44654,0.05441309,0,0.29,0.22,0.49
"807",0.3705163,0.01178393,0,0.49,0.14,0.37
"808",0.3369358,0.06119862,0,0.33,0.28,0.39
"809",0.4545099,0.02502133,0,0.27,0.22,0.51
"810",0.3965865,0.01916968,0,0.4,0.18,0.42
"811",0.467076,0.04644037,0,0.25,0.25,0.5
"812",0.4772632,0.05022666,0,0.28,0.25,0.47
"813",0.3221485,0.04434668,0,0.36,0.22,0.42
"814",0.4529424,0.06192144,0,0.27,0.21,0.52
"815",0.4551816,0.05586747,0,0.24,0.2,0.56
"816",0.5140215,0.01390513,0,0.37,0.13,0.5
"817",0.5158227,0.04070153,0,0.23,0.24,0.53
"818",0.3531364,0.06611634,0,0.32,0.3,0.38
"819",0.4356482,0.04952456,0,0.3,0.22,0.48
"820",0.4917798,0.01616227,0,0.35,0.14,0.51
"821",0.2979533,0.05400795,0,0.33,0.23,0.44
"822",0.3143717,0.04150121,0,0.37,0.26,0.37
"823",0.3575999,0.04811833,0,0.28,0.25,0.47
"824",0.341562,0.04988315,0,0.32,0.22,0.46
"825",0.3614577,0.05284243,0,0.29,0.25,0.46
"826",0.3590697,0.05085838,0,0.32,0.27,0.41
"827",0.5637877,0.01813222,0,0.32,0.18,0.5
"828",0.4209406,0.04125152,0,0.37,0.18,0.45
"829",0.3987995,0.03200354,0,0.36,0.16,0.48
"830",0.3935446,0.03297724,0,0.36,0.22,0.42
"831",0.45292052,0.0819672,0,0.17,0.39,0.44
"832",0.27367067,0.04695929,0,0.39,0.16,0.45
"833",0.31546696,0.0199286,0,0.36,0.19,0.45
"834",0.40342118,0.02922248,0,0.41,0.17,0.42
"835",0.31538332,0.04466262,0,0.34,0.26,0.4
"836",0.22303982,0.14014394,0,0.1,0.46,0.44
"837",0.19401575,0.13809744,0,0.09,0.47,0.44
"838",0.20050811,0.12792129,0,0.05,0.51,0.44
"839",0.406795,0.0163111,0,0.39,0.17,0.44
"840",0.06205079,0.12378976,0,0.09,0.49,0.42
"841",0.07368716,0.12903163,0,0.13,0.44,0.43
"842",0.27216781,0.10010139,0,0.28,0.3,0.42
"843",0.53561145,0.04503469,0,0.27,0.29,0.44
"844",0.43801047,0.02798,0,0.45,0.13,0.42
"845",0.02159173,0.16741441,0,0.07,0.49,0.44
"846",0.37189615,0.01507931,0,0.48,0.09,0.43
"847",0.03927446,0.11502291,0,0.14,0.43,0.43
"848",0.01221816,0.1653749,0,0.06,0.52,0.42
"849",0.16860291,0.11770674,0,0.14,0.42,0.44
"850",0.05747683,0.16793043,0,0.04,0.53,0.43
"851",0.4147181,0.050512152,0,0.3,0.2,0.5
"852",0.5960925,0.022426229,0,0.34,0.17,0.49
"853",0.3262754,0.036997877,0,0.38,0.23,0.39
"854",0.5284285,0.037313196,0,0.33,0.19,0.48
"855",0.356586,0.048937091,0,0.29,0.17,0.54
"856",0.3839521,0.006045059,0,0.46,0.09,0.45
"857",0.447361,0.08507937,0,0.23,0.28,0.49
"858",0.3452303,0.044293741,0,0.43,0.23,0.34
"859",0.4887395,0.042269798,0,0.27,0.22,0.51
"860",0.3623162,0.041075999,0,0.37,0.25,0.38
"861",0.5023762,0.03184137,0,0.39,0.19,0.42
"862",0.4341347,0.03522183,0,0.38,0.13,0.49
"863",0.3042477,0.05183535,0,0.3,0.2,0.5
"864",0.3378535,0.03866217,0,0.45,0.21,0.34
"865",0.5875566,0.0258833,0,0.34,0.15,0.51
"866",0.4349626,0.0425796,0,0.33,0.22,0.45
"867",0.4180433,0.0261738,0,0.38,0.17,0.45
"868",0.3255215,0.04161525,0,0.31,0.26,0.43
"869",0.4549242,0.03597831,0,0.42,0.19,0.39
"870",0.3962881,0.02795351,0,0.44,0.17,0.39
"871",0.5297836,0.03315411,0,0.36,0.16,0.48
"872",0.5107815,0.02125806,0,0.4,0.17,0.43
"873",0.2952281,0.03537912,0,0.42,0.2,0.38
"874",0.4109876,0.03852202,0,0.36,0.18,0.46
"875",0.2956413,0.06477764,0,0.23,0.27,0.5
"876",0.4816235,0.06803198,0,0.23,0.25,0.52
"877",0.3130528,0.03861564,0,0.34,0.25,0.41
"878",0.4254186,0.04061796,0,0.3,0.22,0.48
"879",0.4160972,0.03141841,0,0.36,0.16,0.48
"880",0.4384402,0.03227443,0,0.33,0.21,0.46
"881",0.4783842,0.04215878,0,0.29,0.23,0.48
"882",0.3905184,0.009205498,0,0.47,0.11,0.42
"883",0.4087172,0.031891436,0,0.37,0.15,0.48
"884",0.3522485,0.034882104,0,0.43,0.23,0.34
"885",0.4656532,0.022578302,0,0.34,0.21,0.45
"886",0.4151981,0.017319109,0,0.46,0.16,0.38
"887",0.3976564,0.034425776,0,0.3,0.22,0.48
"888",0.4745067,0.036270211,0,0.34,0.15,0.51
"889",0.4545078,0.022008426,0,0.3,0.18,0.52
"890",0.3588615,0.027041709,0,0.39,0.17,0.44
"891",0.4575841,0.021601285,0,0.38,0.18,0.44
"892",0.5218207,0.02865896,0,0.39,0.07,0.54
"893",0.3399923,0.029170281,0,0.39,0.19,0.42
"894",0.3579765,0.039496916,0,0.31,0.31,0.38
"895",0.2596359,0.042717669,0,0.41,0.26,0.33
"896",0.4188133,0.028443837,0,0.38,0.19,0.43
"897",0.3460205,0.027658229,0,0.4,0.25,0.35
"898",0.4765248,0.042070486,0,0.35,0.15,0.5
"899",0.5378992,0.007463908,0,0.46,0.06,0.48
"900",0.4785712,0.041687059,0,0.3,0.22,0.48
"901",0.06630737,0.14891141,0,0.05,0.53,0.42
"902",0.27956497,0.14051747,0,0.11,0.46,0.43
"903",0.0711022,0.11907108,0,0.14,0.45,0.41
"904",0.39579641,0.01614172,0,0.39,0.18,0.43
"905",0.24583623,0.0766062,0,0.21,0.36,0.43
"906",0.15215911,0.10730178,0,0.17,0.4,0.43
"907",0.37633022,0.0470636,0,0.28,0.28,0.44
"908",0.45786673,0.02463117,0,0.42,0.16,0.42
"909",0.31829005,0.0453592,0,0.32,0.27,0.41
"910",0.33172487,0.05572352,0,0.34,0.21,0.45
"911",0.25226,0.05941708,0,0.37,0.27,0.36
"912",0.37513,0.05509263,0,0.32,0.25,0.43
"913",0.5709857,0.02028085,0,0.36,0.12,0.52
"914",0.4304064,0.04810717,0,0.29,0.23,0.48
"915",0.4607008,0.06778236,0,0.28,0.24,0.48
"916",0.5222735,0.04040328,0,0.33,0.13,0.54
"917",0.3644806,0.02570603,0,0.39,0.19,0.42
"918",0.3913935,0.03039694,0,0.39,0.18,0.43
"919",0.3911463,0.04101957,0,0.3,0.24,0.46
"920",0.5560121,0.0183401,0,0.35,0.11,0.54
"921",0.09287235,0.14400266,0,0.06,0.51,0.43
"922",0.1858459,0.11296014,0,0.2,0.34,0.46
"923",0.41508546,0.02347266,0,0.39,0.17,0.44
"924",0.43168558,0.03988109,0,0.29,0.27,0.44
"925",0.35019857,0.02877307,0,0.37,0.19,0.44
"926",0.35496819,0.05296779,0,0.29,0.26,0.45
"927",0.41261286,0.04907291,0,0.33,0.24,0.43
"928",0.35676688,0.05096219,0,0.29,0.27,0.44
"929",0.01247242,0.19505674,0,0.05,0.5,0.45
"930",0.01453862,0.15727857,0,0,0.55,0.45
"931",0.4699936,0.008151136,0,0.5,0.11,0.39
"932",0.383181,0.011321364,0,0.54,0.12,0.34
"933",0.4025566,0.019797444,0,0.42,0.14,0.44
"934",0.3290191,0.047783981,0,0.31,0.24,0.45
"935",0.5008112,0.023293362,0,0.28,0.18,0.54
"936",0.3055093,0.071529018,0,0.25,0.26,0.49
"937",0.5086397,0.015278879,0,0.4,0.11,0.49
"938",0.5579494,0.061568131,0,0.25,0.22,0.53
"939",0.4897838,0.024647436,0,0.4,0.11,0.49
"940",0.3235645,0.016782258,0,0.5,0.21,0.29
"941",0.2046452,0.132596468,0,0.12,0.43,0.45
"942",0.1444548,0.100039357,0,0.17,0.41,0.42
"943",0.1126344,0.137068431,0,0.1,0.48,0.42
"944",0.2975776,0.026660556,0,0.42,0.18,0.4
"945",0.1812312,0.103953505,0,0.16,0.39,0.45
"946",0.2124896,0.09901271,0,0.16,0.41,0.43
"947",0.2487796,0.058767066,0,0.28,0.31,0.41
"948",0.1960461,0.11724096,0,0.14,0.41,0.45
"949",0.3875065,0.006940361,0,0.5,0.06,0.44
"950",0.3842882,0.021643958,0,0.42,0.15,0.43
"951",0.2966092,0.01873985,0,0.45,0.19,0.36
"952",0.3348619,0.04451579,0,0.29,0.22,0.49
"953",0.3619357,0.04781009,0,0.42,0.18,0.4
"954",0.2495687,0.0218186,0,0.45,0.18,0.37
"955",0.4188097,0.0436552,0,0.29,0.25,0.46
"956",0.3968199,0.01788882,0,0.34,0.16,0.5
"957",0.3694338,0.04588104,0,0.38,0.21,0.41
"958",0.3888817,0.02014542,0,0.45,0.19,0.36
"959",0.4060884,0.04625498,0,0.29,0.24,0.47
"960",0.4111342,0.01887433,0,0.34,0.16,0.5
"961",0.300313,0.02648049,0,0.45,0.17,0.38
"962",0.5238357,0.02432446,0,0.37,0.2,0.43
"963",0.4731169,0.02267297,0,0.37,0.19,0.44
"964",0.5503297,0.02395549,0,0.41,0.15,0.44
"965",0.4190732,0.02943666,0,0.35,0.18,0.47
"966",0.3870334,0.0199295,0,0.41,0.13,0.46
